x,y,LAST_UPDATED,NORMAL_SNOWFALL,DAYS_WITH_VALID_SNOWFALL,DAYS_WITH_VALID_MIN_TEMP,MEAN_TEMPERATURE,CLIMATE_IDENTIFIER,ENG_PROVINCE_NAME,DAYS_WITH_VALID_MAX_TEMP,PROVINCE_CODE,SNOW_ON_GROUND_LAST_DAY,MIN_TEMPERATURE,COOLING_DEGREE_DAYS,TOTAL_PRECIPITATION,LATITUDE,STATION_NAME,DAYS_WITH_VALID_MEAN_TEMP,BRIGHT_SUNSHINE,LOCAL_MONTH,MAX_TEMPERATURE,NORMAL_SUNSHINE,LOCAL_YEAR,DAYS_WITH_VALID_PRECIP,DAYS_WITH_VALID_SUNSHINE,FRE_PROVINCE_NAME,ID,LONGITUDE,HEATING_DEGREE_DAYS,LOCAL_DATE,TOTAL_SNOWFALL,NORMAL_MEAN_TEMPERATURE,DAYS_WITH_PRECIP_GE_1MM,NORMAL_PRECIPITATION
-119.28952777777778,52.12902777777778,2023-06-27 10:04:24,,31,31,16.125806451612902,1160899,BRITISH COLUMBIA,31,BC,0,0.5,24.2,49.5,52.129,BLUE RIVER A,31,,8,34,216.22,2020,31,,COLOMBIE-BRITANNIQUE,1237.2020.8,-119.290,82.3,2020-08,0,15.96,10,82.4
-119.28952777777778,52.12902777777778,2023-06-27 10:09:00,0.04,30,30,12.996666666666666,1160899,BRITISH COLUMBIA,30,BC,0,-0.5,0,81.8,52.129,BLUE RIVER A,30,,9,29.5,161.28,2020,30,,COLOMBIE-BRITANNIQUE,1237.2020.9,-119.290,150.1,2020-09,0,11.04,8,71.32
-119.28952777777778,52.12902777777778,2023-06-27 10:04:24,9.95,31,31,4.019354838709678,1160899,BRITISH COLUMBIA,31,BC,12,-15,0,183.1,52.129,BLUE RIVER A,31,,10,21.5,82.01,2020,31,,COLOMBIE-BRITANNIQUE,1237.2020.10,-119.290,433.4,2020-10,74,4.52,17,102.51
-119.28952777777778,52.12902777777778,2023-06-27 10:06:40,82.38,30,30,-0.9133333333333333,1160899,BRITISH COLUMBIA,30,BC,18,-12.5,0,97.3,52.129,BLUE RIVER A,30,,11,10.5,33.54,2020,30,,COLOMBIE-BRITANNIQUE,1237.2020.11,-119.290,567.4,2020-11,68.8,-1.85,15,115.2
-119.28952777777778,52.12902777777778,2023-06-27 09:56:59,103.38,31,31,-4.374193548387097,1160899,BRITISH COLUMBIA,31,BC,51,-15.5,0,99,52.129,BLUE RIVER A,31,,12,3.5,29.47,2020,31,,COLOMBIE-BRITANNIQUE,1237.2020.12,-119.290,693.6,2020-12,65.8,-7.14,11,88.41
-119.28952777777778,52.12902777777778,2021-02-02 09:46:38,113.47,31,31,-4.406451612903226,1160899,BRITISH COLUMBIA,31,BC,70,-21,0,93,52.129,BLUE RIVER A,31,,1,5,39.3,2021,31,,COLOMBIE-BRITANNIQUE,1237.2021.1,-119.290,694.6,2021-01,97.8,-7.25,12,105.43
-119.28952777777778,52.12902777777778,2021-03-02 09:46:50,49.53,28,28,-7.05,1160899,BRITISH COLUMBIA,28,BC,79,-27,0,53.5,52.129,BLUE RIVER A,28,,2,7.5,62.98,2021,28,,COLOMBIE-BRITANNIQUE,1237.2021.2,-119.290,701.4,2021-02,66.8,-4.35,12,53.84
-119.28952777777778,52.12902777777778,2021-04-30 14:52:43,38.27,27,27,1.2740740740740741,1160899,BRITISH COLUMBIA,27,BC,,-13,0,26.2,52.129,BLUE RIVER A,27,,3,12,102.41,2021,27,,COLOMBIE-BRITANNIQUE,1237.2021.3,-119.290,451.6,2021-03,10.2,0.45,10,64.69
-119.28952777777778,52.12902777777778,2021-05-02 09:57:24,7.03,30,30,5.09,1160899,BRITISH COLUMBIA,30,BC,0,-8,0,29.8,52.129,BLUE RIVER A,30,,4,24,153.22,2021,30,,COLOMBIE-BRITANNIQUE,1237.2021.4,-119.290,387.3,2021-04,3.8,5.15,7,58.7
-119.28952777777778,52.12902777777778,2021-06-02 09:46:18,0.35,31,31,9.638709677419355,1160899,BRITISH COLUMBIA,31,BC,0,-4,0,76.1,52.129,BLUE RIVER A,31,,5,26.5,195.5,2021,31,,COLOMBIE-BRITANNIQUE,1237.2021.5,-119.290,259.2,2021-05,0,10.23,12,75.83
-119.28952777777778,52.12902777777778,2021-07-02 09:46:10,,30,30,16.066666666666666,1160899,BRITISH COLUMBIA,30,BC,0,1,43.3,81.7,52.129,BLUE RIVER A,30,,6,40.5,191.28,2021,30,,COLOMBIE-BRITANNIQUE,1237.2021.6,-119.290,101.3,2021-06,0,14.03,10,98.79
-119.28952777777778,52.12902777777778,2021-08-02 09:45:34,,31,31,19.829032258064515,1160899,BRITISH COLUMBIA,31,BC,0,5,64,15.7,52.129,BLUE RIVER A,31,,7,37,216.57,2021,31,,COLOMBIE-BRITANNIQUE,1237.2021.7,-119.290,7.3,2021-07,0,16.42,3,107.31
-119.28952777777778,52.12902777777778,2021-09-03 14:45:51,,31,31,16.287096774193547,1160899,BRITISH COLUMBIA,31,BC,0,2.5,23,104.7,52.129,BLUE RIVER A,31,,8,36,216.22,2021,31,,COLOMBIE-BRITANNIQUE,1237.2021.8,-119.290,76.1,2021-08,0,15.96,10,82.4
-119.28952777777778,52.12902777777778,2021-10-02 09:45:56,0.04,30,30,11.456666666666667,1160899,BRITISH COLUMBIA,30,BC,0,-1,0,134.3,52.129,BLUE RIVER A,30,,9,27,161.28,2021,30,,COLOMBIE-BRITANNIQUE,1237.2021.9,-119.290,196.3,2021-09,0,11.04,18,71.32
-119.28952777777778,52.12902777777778,2021-11-02 09:46:20,9.95,31,31,4.812903225806451,1160899,BRITISH COLUMBIA,31,BC,0,-8,0,105.9,52.129,BLUE RIVER A,31,,10,14,82.01,2021,31,,COLOMBIE-BRITANNIQUE,1237.2021.10,-119.290,408.8,2021-10,0,4.52,15,102.51
-119.28952777777778,52.12902777777778,2021-12-02 09:46:05,82.38,30,30,0.08333333333333333,1160899,BRITISH COLUMBIA,30,BC,26,-9.5,0,180.8,52.129,BLUE RIVER A,30,,11,6.5,33.54,2021,30,,COLOMBIE-BRITANNIQUE,1237.2021.11,-119.290,537.5,2021-11,82.2,-1.85,20,115.2
-119.28952777777778,52.12902777777778,2022-01-02 09:46:18,103.38,31,31,-11.03225806451613,1160899,BRITISH COLUMBIA,31,BC,57,-36,0,65.9,52.129,BLUE RIVER A,31,,12,3.5,29.47,2021,31,,COLOMBIE-BRITANNIQUE,1237.2021.12,-119.290,900,2021-12,107.4,-7.14,11,88.41
-119.28952777777778,52.12902777777778,2022-02-02 09:46:53,113.47,31,31,-7.003225806451613,1160899,BRITISH COLUMBIA,31,BC,115,-32.5,0,137,52.129,BLUE RIVER A,31,,1,3.5,39.3,2022,31,,COLOMBIE-BRITANNIQUE,1237.2022.1,-119.290,775.1,2022-01,155.8,-7.25,16,105.43
-119.28952777777778,52.12902777777778,2022-03-02 09:48:40,49.53,28,28,-4.360714285714286,1160899,BRITISH COLUMBIA,28,BC,111,-24,0,77.8,52.129,BLUE RIVER A,28,,2,9,62.98,2022,28,,COLOMBIE-BRITANNIQUE,1237.2022.2,-119.290,626.1,2022-02,72.6,-4.35,12,53.84
-119.28952777777778,52.12902777777778,2022-04-02 09:49:08,38.27,31,31,0.8741935483870967,1160899,BRITISH COLUMBIA,31,BC,54,-18.5,0,59.8,52.129,BLUE RIVER A,31,,3,13,102.41,2022,31,,COLOMBIE-BRITANNIQUE,1237.2022.3,-119.290,530.9,2022-03,19.4,0.45,12,64.69
-119.28952777777778,52.12902777777778,2022-05-02 09:46:31,7.03,30,30,3.026666666666667,1160899,BRITISH COLUMBIA,30,BC,0,-9,0,37.2,52.129,BLUE RIVER A,30,,4,16.5,153.22,2022,30,,COLOMBIE-BRITANNIQUE,1237.2022.4,-119.290,449.2,2022-04,4.8,5.15,7,58.7
-119.28952777777778,52.12902777777778,2022-06-02 09:51:11,0.35,31,31,8.387096774193548,1160899,BRITISH COLUMBIA,31,BC,0,-4,0,74.1,52.129,BLUE RIVER A,31,,5,21.5,195.5,2022,31,,COLOMBIE-BRITANNIQUE,1237.2022.5,-119.290,298,2022-05,0,10.23,11,75.83
-119.28952777777778,52.12902777777778,2022-07-02 09:47:51,,30,30,13.356666666666667,1160899,BRITISH COLUMBIA,30,BC,0,1.5,0,127.6,52.129,BLUE RIVER A,30,,6,30,191.28,2022,30,,COLOMBIE-BRITANNIQUE,1237.2022.6,-119.290,139.3,2022-06,0,14.03,14,98.79
-119.28952777777778,52.12902777777778,2022-08-02 09:53:16,,31,31,18.51290322580645,1160899,BRITISH COLUMBIA,31,BC,0,5,39.1,57.5,52.129,BLUE RIVER A,31,,7,37,216.57,2022,31,,COLOMBIE-BRITANNIQUE,1237.2022.7,-119.290,23.2,2022-07,0,16.42,9,107.31
-119.28952777777778,52.12902777777778,2022-09-02 09:54:39,,31,31,18.703225806451613,1160899,BRITISH COLUMBIA,31,BC,0,6,45.5,104.2,52.129,BLUE RIVER A,31,,8,33.5,216.22,2022,31,,COLOMBIE-BRITANNIQUE,1237.2022.8,-119.290,23.7,2022-08,0,15.96,6,82.4
-119.28952777777778,52.12902777777778,2022-10-31 14:48:19,0.04,21,14,13.2,1160899,BRITISH COLUMBIA,18,BC,,-1.5,4,11,52.129,BLUE RIVER A,14,,9,33,161.28,2022,21,,COLOMBIE-BRITANNIQUE,1237.2022.9,-119.290,71.2,2022-09,0,11.04,3,71.32
-119.28952777777778,52.12902777777778,2022-11-30 14:53:09,9.95,13,9,9.366666666666667,1160899,BRITISH COLUMBIA,10,BC,,0,0,11.9,52.129,BLUE RIVER A,9,,10,22.5,82.01,2022,13,,COLOMBIE-BRITANNIQUE,1237.2022.10,-119.290,77.7,2022-10,2,4.52,3,102.51
-119.28952777777778,52.12902777777778,2022-12-31 14:53:24,82.38,15,15,-8.133333333333333,1160899,BRITISH COLUMBIA,15,BC,0,-24,0,7.6,52.129,BLUE RIVER A,15,,11,2.5,33.54,2022,15,,COLOMBIE-BRITANNIQUE,1237.2022.11,-119.290,392,2022-11,10.2,-1.85,2,115.2
-119.28952777777778,52.12902777777778,2023-01-31 14:53:20,103.38,19,19,-10.968421052631578,1160899,BRITISH COLUMBIA,19,BC,,-37,0,39.2,52.129,BLUE RIVER A,19,,12,1.5,29.47,2022,19,,COLOMBIE-BRITANNIQUE,1237.2022.12,-119.290,550.4,2022-12,37.2,-7.14,5,88.41
-119.28952777777778,52.12902777777778,2023-02-28 14:48:36,113.47,29,29,-3.4517241379310346,1160899,BRITISH COLUMBIA,29,BC,60,-26,0,85.8,52.129,BLUE RIVER A,29,,1,3,39.3,2023,29,,COLOMBIE-BRITANNIQUE,1237.2023.1,-119.290,622.1,2023-01,57,-7.25,15,105.43
-119.28952777777778,52.12902777777778,2023-03-31 14:48:59,49.53,24,24,-4.3125,1160899,BRITISH COLUMBIA,24,BC,,-28,0,101,52.129,BLUE RIVER A,24,,2,4,62.98,2023,24,,COLOMBIE-BRITANNIQUE,1237.2023.2,-119.290,535.5,2023-02,124.6,-4.35,15,53.84
-119.28952777777778,52.12902777777778,2023-04-02 09:47:15,38.27,31,31,-1.632258064516129,1160899,BRITISH COLUMBIA,31,BC,53,-20,0,22.1,52.129,BLUE RIVER A,31,,3,13.5,102.41,2023,31,,COLOMBIE-BRITANNIQUE,1237.2023.3,-119.290,608.6,2023-03,27,0.45,6,64.69
-119.28952777777778,52.12902777777778,2023-05-29 09:53:06,7.03,30,30,4.116666666666666,1160899,BRITISH COLUMBIA,30,BC,0,-9,0,42.3,52.129,BLUE RIVER A,30,,4,26.5,153.22,2023,30,,COLOMBIE-BRITANNIQUE,1237.2023.4,-119.290,416.5,2023-04,7.4,5.15,12,58.7
-119.28952777777778,52.12902777777778,2023-06-02 09:50:08,0.35,31,31,14.280645161290323,1160899,BRITISH COLUMBIA,31,BC,0,-1,1.8,74.8,52.129,BLUE RIVER A,31,,5,32,195.5,2023,31,,COLOMBIE-BRITANNIQUE,1237.2023.5,-119.290,117.1,2023-05,0,10.23,6,75.83
-119.28952777777778,52.12902777777778,2023-07-31 14:48:40,,29,29,15.53448275862069,1160899,BRITISH COLUMBIA,29,BC,0,-1.5,14.7,93.6,52.129,BLUE RIVER A,29,,6,32,191.28,2023,29,,COLOMBIE-BRITANNIQUE,1237.2023.6,-119.290,86.2,2023-06,0,14.03,12,98.79
-119.28952777777778,52.12902777777778,2023-08-02 09:51:44,,31,31,18.02258064516129,1160899,BRITISH COLUMBIA,31,BC,0,2,33.7,29.6,52.129,BLUE RIVER A,31,,7,34,216.57,2023,31,,COLOMBIE-BRITANNIQUE,1237.2023.7,-119.290,33,2023-07,0,16.42,5,107.31
-119.28952777777778,52.12902777777778,2023-09-30 14:49:03,,30,30,16.776666666666667,1160899,BRITISH COLUMBIA,30,BC,0,0,16.3,73.3,52.129,BLUE RIVER A,30,,8,32.5,216.22,2023,30,,COLOMBIE-BRITANNIQUE,1237.2023.8,-119.290,53,2023-08,0,15.96,7,82.4
-119.28952777777778,52.12902777777778,2023-10-31 14:46:51,0.04,29,29,11.979310344827587,1160899,BRITISH COLUMBIA,29,BC,0,-1.5,0,61.3,52.129,BLUE RIVER A,29,,9,28.5,161.28,2023,29,,COLOMBIE-BRITANNIQUE,1237.2023.9,-119.290,174.6,2023-09,0,11.04,11,71.32
-119.28952777777778,52.12902777777778,2023-11-30 14:46:27,9.95,30,30,5.923333333333333,1160899,BRITISH COLUMBIA,30,BC,0,-11.5,0,64.4,52.129,BLUE RIVER A,30,,10,20,82.01,2023,30,,COLOMBIE-BRITANNIQUE,1237.2023.10,-119.290,362.3,2023-10,0.8,4.52,10,102.51
-119.28952777777778,52.12902777777778,2023-12-31 14:46:07,82.38,28,28,-0.07142857142857142,1160899,BRITISH COLUMBIA,28,BC,0,-9.5,0,68.4,52.129,BLUE RIVER A,28,,11,8,33.54,2023,28,,COLOMBIE-BRITANNIQUE,1237.2023.11,-119.290,506,2023-11,11,-1.85,9,115.2
-119.28952777777778,52.12902777777778,2024-01-02 09:46:02,103.38,31,31,-2.274193548387097,1160899,BRITISH COLUMBIA,31,BC,30,-10.6,0,115.3,52.129,BLUE RIVER A,31,,12,4.1,29.47,2023,31,,COLOMBIE-BRITANNIQUE,1237.2023.12,-119.290,628.5,2023-12,104.5,-7.14,19,88.41
-119.28952777777778,52.12902777777778,2024-02-29 14:46:03,113.47,30,30,-7.516666666666667,1160899,BRITISH COLUMBIA,30,BC,48,-39.6,0,90.4,52.129,BLUE RIVER A,30,,1,8,39.3,2024,30,,COLOMBIE-BRITANNIQUE,1237.2024.1,-119.290,765.5,2024-01,81.6,-7.25,14,105.43
-119.28952777777778,52.12902777777778,2024-03-02 09:46:43,49.53,29,29,-2.8,1160899,BRITISH COLUMBIA,29,BC,63,-22.5,0,70.9,52.129,BLUE RIVER A,29,,2,6,62.98,2024,29,,COLOMBIE-BRITANNIQUE,1237.2024.2,-119.290,603.2,2024-02,60.4,-4.35,11,53.84
-119.28952777777778,52.12902777777778,2024-04-02 09:46:24,38.27,31,31,0.7806451612903226,1160899,BRITISH COLUMBIA,31,BC,16,-23.5,0,34.1,52.129,BLUE RIVER A,31,,3,18.4,102.41,2024,31,,COLOMBIE-BRITANNIQUE,1237.2024.3,-119.290,533.8,2024-03,23,0.45,8,64.69
-119.28952777777778,52.12902777777778,2024-05-02 09:46:57,7.03,30,30,5.23,1160899,BRITISH COLUMBIA,30,BC,0,-7,0,46.2,52.129,BLUE RIVER A,30,,4,18.9,153.22,2024,30,,COLOMBIE-BRITANNIQUE,1237.2024.4,-119.290,383.1,2024-04,0,5.15,8,58.7
-119.28952777777778,52.12902777777778,2024-06-02 09:47:04,0.35,31,31,9.829032258064515,1160899,BRITISH COLUMBIA,31,BC,0,-3.5,0,76,52.129,BLUE RIVER A,31,,5,26.9,195.5,2024,31,,COLOMBIE-BRITANNIQUE,1237.2024.5,-119.290,253.3,2024-05,0,10.23,12,75.83
-119.28952777777778,52.12902777777778,2024-07-02 09:46:12,,30,30,12.683333333333334,1160899,BRITISH COLUMBIA,30,BC,0,0,0,88.1,52.129,BLUE RIVER A,30,,6,27.5,191.28,2024,30,,COLOMBIE-BRITANNIQUE,1237.2024.6,-119.290,159.5,2024-06,0,14.03,15,98.79
-119.28952777777778,52.12902777777778,2024-08-31 14:46:54,,29,29,19.26206896551724,1160899,BRITISH COLUMBIA,29,BC,0,4,64.6,35,52.129,BLUE RIVER A,29,,7,38.3,216.57,2024,29,,COLOMBIE-BRITANNIQUE,1237.2024.7,-119.290,28,2024-07,0,16.42,2,107.31
-119.28952777777778,52.12902777777778,2024-09-30 14:47:24,,27,27,17.3,1160899,BRITISH COLUMBIA,27,BC,0,5.5,19.1,75.9,52.129,BLUE RIVER A,27,,8,32.7,216.22,2024,27,,COLOMBIE-BRITANNIQUE,1237.2024.8,-119.290,38,2024-08,0,15.96,7,82.4
-119.28952777777778,52.12902777777778,2024-10-31 14:47:36,0.04,29,29,12.810344827586206,1160899,BRITISH COLUMBIA,29,BC,,-1.1,2.5,81.4,52.129,BLUE RIVER A,29,,9,33,161.28,2024,29,,COLOMBIE-BRITANNIQUE,1237.2024.9,-119.290,153,2024-09,0,11.04,9,71.32
-119.28952777777778,52.12902777777778,2024-11-30 14:48:10,9.95,29,29,5.531034482758621,1160899,BRITISH COLUMBIA,29,BC,0,-2.5,0,99.6,52.129,BLUE RIVER A,29,,10,17,82.01,2024,29,,COLOMBIE-BRITANNIQUE,1237.2024.10,-119.290,361.6,2024-10,1,4.52,14,102.51
-119.28952777777778,52.12902777777778,2024-12-02 10:31:23,82.38,30,30,-0.6733333333333333,1160899,BRITISH COLUMBIA,30,BC,29,-8.5,0,111.9,52.129,BLUE RIVER A,30,,11,5,33.54,2024,30,,COLOMBIE-BRITANNIQUE,1237.2024.11,-119.290,560.2,2024-11,58.4,-1.85,18,115.2
-119.28952777777778,52.12902777777778,2025-01-31 14:48:35,103.38,29,29,-1.0103448275862068,1160899,BRITISH COLUMBIA,29,BC,39,-6.5,0,62.4,52.129,BLUE RIVER A,29,,12,3.5,29.47,2024,29,,COLOMBIE-BRITANNIQUE,1237.2024.12,-119.290,551.3,2024-12,67.8,-7.14,13,88.41
-119.28952777777778,52.12902777777778,2025-02-28 14:47:55,113.47,30,30,-5.61,1160899,BRITISH COLUMBIA,30,BC,57,-18.5,0,46.2,52.129,BLUE RIVER A,30,,1,4.5,39.3,2025,30,,COLOMBIE-BRITANNIQUE,1237.2025.1,-119.290,708.3,2025-01,62.2,-7.25,11,105.43
-119.28952777777778,52.12902777777778,2025-03-02 10:32:14,49.53,28,28,-8.928571428571429,1160899,BRITISH COLUMBIA,28,BC,37,-31,0,35.8,52.129,BLUE RIVER A,28,,2,9.5,62.98,2025,28,,COLOMBIE-BRITANNIQUE,1237.2025.2,-119.290,754,2025-02,19.6,-4.35,8,53.84
-119.28952777777778,52.12902777777778,2025-04-02 10:31:54,38.27,31,31,1.9129032258064516,1160899,BRITISH COLUMBIA,31,BC,12,-8.5,0,105,52.129,BLUE RIVER A,31,,3,14,102.41,2025,31,,COLOMBIE-BRITANNIQUE,1237.2025.3,-119.290,498.7,2025-03,39.4,0.45,20,64.69
-119.28952777777778,52.12902777777778,2025-05-02 10:33:27,7.03,30,30,5.86,1160899,BRITISH COLUMBIA,30,BC,0,-7,0,47,52.129,BLUE RIVER A,30,,4,23,153.22,2025,30,,COLOMBIE-BRITANNIQUE,1237.2025.4,-119.290,364.2,2025-04,0,5.15,8,58.7
-119.28333333333333,52.15,2014-07-31 11:48:47,,31,0,,1160900,BRITISH COLUMBIA,0,BC,,,,38.2,52.150,BLUE RIVER NORTH,0,,1,,,1929,31,,COLOMBIE-BRITANNIQUE,1238.1929.1,-119.283,,1929-01,38.2,,5,
-119.28333333333333,52.15,2014-07-31 11:48:47,,28,0,,1160900,BRITISH COLUMBIA,0,BC,,,,23.6,52.150,BLUE RIVER NORTH,0,,2,,,1929,28,,COLOMBIE-BRITANNIQUE,1238.1929.2,-119.283,,1929-02,23.6,,2,
-119.28333333333333,52.15,2014-07-31 11:48:47,,31,0,,1160900,BRITISH COLUMBIA,0,BC,,,,59.4,52.150,BLUE RIVER NORTH,0,,3,,,1929,31,,COLOMBIE-BRITANNIQUE,1238.1929.3,-119.283,,1929-03,20.8,,8,
-119.28333333333333,52.15,2014-07-31 11:48:47,,30,0,,1160900,BRITISH COLUMBIA,0,BC,,,,16.3,52.150,BLUE RIVER NORTH,0,,4,,,1929,30,,COLOMBIE-BRITANNIQUE,1238.1929.4,-119.283,,1929-04,5.4,,3,
-119.28333333333333,52.15,2014-07-31 11:48:47,,31,0,,1160900,BRITISH COLUMBIA,0,BC,,,,55.7,52.150,BLUE RIVER NORTH,0,,5,,,1929,31,,COLOMBIE-BRITANNIQUE,1238.1929.5,-119.283,,1929-05,0,,4,
-119.28333333333333,52.15,2014-07-31 11:48:47,,30,0,,1160900,BRITISH COLUMBIA,0,BC,,,,160,52.150,BLUE RIVER NORTH,0,,6,,,1929,30,,COLOMBIE-BRITANNIQUE,1238.1929.6,-119.283,,1929-06,0,,11,
-119.28333333333333,52.15,2014-07-31 11:48:47,,31,0,,1160900,BRITISH COLUMBIA,0,BC,,,,73,52.150,BLUE RIVER NORTH,0,,7,,,1929,31,,COLOMBIE-BRITANNIQUE,1238.1929.7,-119.283,,1929-07,0,,8,
-119.28333333333333,52.15,2014-07-31 11:48:47,,31,0,,1160900,BRITISH COLUMBIA,0,BC,,,,38.6,52.150,BLUE RIVER NORTH,0,,8,,,1929,31,,COLOMBIE-BRITANNIQUE,1238.1929.8,-119.283,,1929-08,0,,6,
-119.28333333333333,52.15,2014-07-31 11:48:47,,30,0,,1160900,BRITISH COLUMBIA,0,BC,,,,36.6,52.150,BLUE RIVER NORTH,0,,9,,,1929,30,,COLOMBIE-BRITANNIQUE,1238.1929.9,-119.283,,1929-09,0,,2,
-119.28333333333333,52.15,2014-07-31 11:48:47,,31,0,,1160900,BRITISH COLUMBIA,0,BC,,,,60.5,52.150,BLUE RIVER NORTH,0,,10,,,1929,31,,COLOMBIE-BRITANNIQUE,1238.1929.10,-119.283,,1929-10,0,,8,
-119.28333333333333,52.15,2014-07-31 11:48:47,,30,0,,1160900,BRITISH COLUMBIA,0,BC,,,,32,52.150,BLUE RIVER NORTH,0,,11,,,1929,30,,COLOMBIE-BRITANNIQUE,1238.1929.11,-119.283,,1929-11,24.9,,5,
-119.28333333333333,52.15,2014-07-31 11:48:47,,31,0,,1160900,BRITISH COLUMBIA,0,BC,,,,132.9,52.150,BLUE RIVER NORTH,0,,12,,,1929,31,,COLOMBIE-BRITANNIQUE,1238.1929.12,-119.283,,1929-12,98,,10,
-119.28333333333333,52.15,2014-07-31 11:48:47,,31,0,,1160900,BRITISH COLUMBIA,0,BC,,,,41.9,52.150,BLUE RIVER NORTH,0,,1,,,1930,31,,COLOMBIE-BRITANNIQUE,1238.1930.1,-119.283,,1930-01,41.9,,3,
-119.28333333333333,52.15,2014-07-31 11:48:47,,28,0,,1160900,BRITISH COLUMBIA,0,BC,,,,105.3,52.150,BLUE RIVER NORTH,0,,2,,,1930,28,,COLOMBIE-BRITANNIQUE,1238.1930.2,-119.283,,1930-02,76,,6,
-119.28333333333333,52.15,2014-07-31 11:48:47,,31,0,,1160900,BRITISH COLUMBIA,0,BC,,,,34,52.150,BLUE RIVER NORTH,0,,3,,,1930,31,,COLOMBIE-BRITANNIQUE,1238.1930.3,-119.283,,1930-03,30.2,,6,
-119.28333333333333,52.15,2014-07-31 11:48:47,,30,0,,1160900,BRITISH COLUMBIA,0,BC,,,,70.9,52.150,BLUE RIVER NORTH,0,,4,,,1930,30,,COLOMBIE-BRITANNIQUE,1238.1930.4,-119.283,,1930-04,0,,7,
-119.28333333333333,52.15,2014-07-31 11:48:47,,31,0,,1160900,BRITISH COLUMBIA,0,BC,,,,83.1,52.150,BLUE RIVER NORTH,0,,5,,,1930,31,,COLOMBIE-BRITANNIQUE,1238.1930.5,-119.283,,1930-05,0,,10,
-119.28333333333333,52.15,2014-07-31 11:48:47,,30,0,,1160900,BRITISH COLUMBIA,0,BC,,,,126.9,52.150,BLUE RIVER NORTH,0,,6,,,1930,30,,COLOMBIE-BRITANNIQUE,1238.1930.6,-119.283,,1930-06,0,,10,
-119.28333333333333,52.15,2014-07-31 11:48:47,,31,0,,1160900,BRITISH COLUMBIA,0,BC,,,,35.3,52.150,BLUE RIVER NORTH,0,,7,,,1930,31,,COLOMBIE-BRITANNIQUE,1238.1930.7,-119.283,,1930-07,0,,6,
-119.28333333333333,52.15,2014-07-31 11:48:47,,31,0,,1160900,BRITISH COLUMBIA,0,BC,,,,23.4,52.150,BLUE RIVER NORTH,0,,8,,,1930,31,,COLOMBIE-BRITANNIQUE,1238.1930.8,-119.283,,1930-08,0,,2,
-119.28333333333333,52.15,2014-07-31 11:48:47,,30,0,,1160900,BRITISH COLUMBIA,0,BC,,,,82.8,52.150,BLUE RIVER NORTH,0,,9,,,1930,30,,COLOMBIE-BRITANNIQUE,1238.1930.9,-119.283,,1930-09,0,,10,
-119.28333333333333,52.15,2014-07-31 11:48:47,,31,0,,1160900,BRITISH COLUMBIA,0,BC,,,,96.5,52.150,BLUE RIVER NORTH,0,,10,,,1930,31,,COLOMBIE-BRITANNIQUE,1238.1930.10,-119.283,,1930-10,0,,6,
-119.28333333333333,52.15,2014-07-31 11:48:47,,30,0,,1160900,BRITISH COLUMBIA,0,BC,,,,31.2,52.150,BLUE RIVER NORTH,0,,11,,,1930,30,,COLOMBIE-BRITANNIQUE,1238.1930.11,-119.283,,1930-11,25.4,,6,
-119.28333333333333,52.15,2014-07-31 11:48:47,,31,0,,1160900,BRITISH COLUMBIA,0,BC,,,,66.5,52.150,BLUE RIVER NORTH,0,,12,,,1930,31,,COLOMBIE-BRITANNIQUE,1238.1930.12,-119.283,,1930-12,66.5,,10,
-119.28333333333333,52.15,2014-07-31 11:48:47,,31,0,,1160900,BRITISH COLUMBIA,0,BC,,,,98,52.150,BLUE RIVER NORTH,0,,1,,,1931,31,,COLOMBIE-BRITANNIQUE,1238.1931.1,-119.283,,1931-01,82,,9,
-119.28333333333333,52.15,2014-07-31 11:48:47,,28,0,,1160900,BRITISH COLUMBIA,0,BC,,,,49.3,52.150,BLUE RIVER NORTH,0,,2,,,1931,28,,COLOMBIE-BRITANNIQUE,1238.1931.2,-119.283,,1931-02,49.3,,9,
-119.28333333333333,52.15,2014-07-31 11:48:47,,31,0,,1160900,BRITISH COLUMBIA,0,BC,,,,82.2,52.150,BLUE RIVER NORTH,0,,3,,,1931,31,,COLOMBIE-BRITANNIQUE,1238.1931.3,-119.283,,1931-03,40.1,,6,
-119.28333333333333,52.15,2014-07-31 11:48:47,,30,0,,1160900,BRITISH COLUMBIA,0,BC,,,,37.8,52.150,BLUE RIVER NORTH,0,,4,,,1931,30,,COLOMBIE-BRITANNIQUE,1238.1931.4,-119.283,,1931-04,0,,5,
-119.28333333333333,52.15,2014-07-31 11:48:47,,31,0,,1160900,BRITISH COLUMBIA,0,BC,,,,84.1,52.150,BLUE RIVER NORTH,0,,5,,,1931,31,,COLOMBIE-BRITANNIQUE,1238.1931.5,-119.283,,1931-05,0,,8,
-119.28333333333333,52.15,2014-07-31 11:48:47,,30,0,,1160900,BRITISH COLUMBIA,0,BC,,,,191.2,52.150,BLUE RIVER NORTH,0,,6,,,1931,30,,COLOMBIE-BRITANNIQUE,1238.1931.6,-119.283,,1931-06,0,,11,
-119.28333333333333,52.15,2014-07-31 11:48:47,,31,0,,1160900,BRITISH COLUMBIA,0,BC,,,,35.6,52.150,BLUE RIVER NORTH,0,,7,,,1931,31,,COLOMBIE-BRITANNIQUE,1238.1931.7,-119.283,,1931-07,0,,4,
